customer_id,month,state,state_name,action,action_name,reward,next_state,next_state_name,done
289,9,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,2,"S3 (Low Utilization, Strong History)",False
289,10,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
289,11,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
289,12,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
289,13,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,3,S4 (Default),True
290,0,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
290,1,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,1,"S2 (Moderate Utilization, Stable History)",False
290,2,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
290,3,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,2,"S3 (Low Utilization, Strong History)",False
290,4,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
290,5,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
290,6,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,0,"S1 (High Utilization, Poor History)",False
290,7,0,"S1 (High Utilization, Poor History)",1,Keep Limit,-5,1,"S2 (Moderate Utilization, Stable History)",False
290,8,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
290,9,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,1,"S2 (Moderate Utilization, Stable History)",False
290,10,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,3,S4 (Default),True
291,0,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
291,1,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,1,"S2 (Moderate Utilization, Stable History)",False
291,2,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
291,3,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,0,"S1 (High Utilization, Poor History)",False
291,4,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,0,"S1 (High Utilization, Poor History)",False
291,5,0,"S1 (High Utilization, Poor History)",1,Keep Limit,-5,1,"S2 (Moderate Utilization, Stable History)",False
291,6,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
291,7,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,2,"S3 (Low Utilization, Strong History)",False
291,8,2,"S3 (Low Utilization, Strong History)",0,Decrease Limit,-3,1,"S2 (Moderate Utilization, Stable History)",False
291,9,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,0,"S1 (High Utilization, Poor History)",False
291,10,0,"S1 (High Utilization, Poor History)",1,Keep Limit,-5,1,"S2 (Moderate Utilization, Stable History)",False
291,11,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
291,12,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
291,13,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
291,14,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,0,"S1 (High Utilization, Poor History)",False
291,15,0,"S1 (High Utilization, Poor History)",1,Keep Limit,-5,0,"S1 (High Utilization, Poor History)",False
291,16,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
291,17,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,1,"S2 (Moderate Utilization, Stable History)",False
291,18,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
291,19,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
291,20,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
291,21,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
291,22,2,"S3 (Low Utilization, Strong History)",0,Decrease Limit,-3,2,"S3 (Low Utilization, Strong History)",False
291,23,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,3,S4 (Default),True
292,0,2,"S3 (Low Utilization, Strong History)",0,Decrease Limit,-3,2,"S3 (Low Utilization, Strong History)",False
292,1,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
292,2,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,0,"S1 (High Utilization, Poor History)",False
292,3,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,0,"S1 (High Utilization, Poor History)",False
292,4,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,0,"S1 (High Utilization, Poor History)",False
292,5,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
292,6,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,1,"S2 (Moderate Utilization, Stable History)",False
292,7,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
292,8,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
292,9,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
292,10,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
292,11,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
292,12,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
292,13,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,1,"S2 (Moderate Utilization, Stable History)",False
292,14,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,0,"S1 (High Utilization, Poor History)",False
292,15,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,0,"S1 (High Utilization, Poor History)",False
292,16,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,3,S4 (Default),True
293,0,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,2,"S3 (Low Utilization, Strong History)",False
293,1,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
293,2,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
293,3,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
293,4,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
293,5,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,1,"S2 (Moderate Utilization, Stable History)",False
293,6,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
293,7,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
293,8,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,1,"S2 (Moderate Utilization, Stable History)",False
293,9,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,1,"S2 (Moderate Utilization, Stable History)",False
293,10,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,2,"S3 (Low Utilization, Strong History)",False
293,11,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
293,12,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
293,13,2,"S3 (Low Utilization, Strong History)",0,Decrease Limit,-3,0,"S1 (High Utilization, Poor History)",False
293,14,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
293,15,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
293,16,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,2,"S3 (Low Utilization, Strong History)",False
293,17,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
293,18,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
293,19,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
293,20,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
293,21,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,1,"S2 (Moderate Utilization, Stable History)",False
293,22,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,1,"S2 (Moderate Utilization, Stable History)",False
293,23,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,1,"S2 (Moderate Utilization, Stable History)",True
294,0,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,0,"S1 (High Utilization, Poor History)",False
294,1,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,3,S4 (Default),True
295,0,2,"S3 (Low Utilization, Strong History)",0,Decrease Limit,-3,2,"S3 (Low Utilization, Strong History)",False
295,1,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
295,2,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
295,3,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,0,"S1 (High Utilization, Poor History)",False
295,4,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,0,"S1 (High Utilization, Poor History)",False
295,5,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
295,6,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,2,"S3 (Low Utilization, Strong History)",False
295,7,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,0,"S1 (High Utilization, Poor History)",False
295,8,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,3,S4 (Default),True
296,0,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
296,1,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
296,2,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,1,"S2 (Moderate Utilization, Stable History)",False
296,3,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,1,"S2 (Moderate Utilization, Stable History)",False
296,4,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,2,"S3 (Low Utilization, Strong History)",False
296,5,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
296,6,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,1,"S2 (Moderate Utilization, Stable History)",False
296,7,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
296,8,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
296,9,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
296,10,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
296,11,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,2,"S3 (Low Utilization, Strong History)",False
296,12,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
296,13,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,0,"S1 (High Utilization, Poor History)",False
296,14,0,"S1 (High Utilization, Poor History)",2,Increase Limit,-15,3,S4 (Default),True
297,0,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,0,"S1 (High Utilization, Poor History)",False
297,1,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,0,"S1 (High Utilization, Poor History)",False
297,2,0,"S1 (High Utilization, Poor History)",2,Increase Limit,-15,3,S4 (Default),True
298,0,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
298,1,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
298,2,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
298,3,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
298,4,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
298,5,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
298,6,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
298,7,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
298,8,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,1,"S2 (Moderate Utilization, Stable History)",False
298,9,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
298,10,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
298,11,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
298,12,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
298,13,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
298,14,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
298,15,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,1,"S2 (Moderate Utilization, Stable History)",False
298,16,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
298,17,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
298,18,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
298,19,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,1,"S2 (Moderate Utilization, Stable History)",False
298,20,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,2,"S3 (Low Utilization, Strong History)",False
298,21,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
298,22,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
298,23,2,"S3 (Low Utilization, Strong History)",0,Decrease Limit,-3,1,"S2 (Moderate Utilization, Stable History)",True
299,0,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
299,1,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
299,2,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
299,3,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,1,"S2 (Moderate Utilization, Stable History)",False
299,4,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,1,"S2 (Moderate Utilization, Stable History)",False
299,5,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
299,6,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,3,S4 (Default),True
300,0,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
300,1,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,2,"S3 (Low Utilization, Strong History)",False
300,2,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
300,3,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,2,"S3 (Low Utilization, Strong History)",False
300,4,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
300,5,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
300,6,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
300,7,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
300,8,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,1,"S2 (Moderate Utilization, Stable History)",False
300,9,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
300,10,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
300,11,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
300,12,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,1,"S2 (Moderate Utilization, Stable History)",False
300,13,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,1,"S2 (Moderate Utilization, Stable History)",False
300,14,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
300,15,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
300,16,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,1,"S2 (Moderate Utilization, Stable History)",False
300,17,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,0,"S1 (High Utilization, Poor History)",False
300,18,0,"S1 (High Utilization, Poor History)",1,Keep Limit,-5,0,"S1 (High Utilization, Poor History)",False
300,19,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,0,"S1 (High Utilization, Poor History)",False
300,20,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,3,S4 (Default),True
301,0,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
301,1,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
301,2,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
301,3,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
301,4,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,2,"S3 (Low Utilization, Strong History)",False
301,5,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
301,6,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
301,7,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
301,8,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
301,9,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
301,10,2,"S3 (Low Utilization, Strong History)",0,Decrease Limit,-3,1,"S2 (Moderate Utilization, Stable History)",False
301,11,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
301,12,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,1,"S2 (Moderate Utilization, Stable History)",False
301,13,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,0,"S1 (High Utilization, Poor History)",False
301,14,0,"S1 (High Utilization, Poor History)",2,Increase Limit,-15,0,"S1 (High Utilization, Poor History)",False
301,15,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,3,S4 (Default),True
302,0,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,1,"S2 (Moderate Utilization, Stable History)",False
302,1,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,3,S4 (Default),True
303,0,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,1,"S2 (Moderate Utilization, Stable History)",False
303,1,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,0,"S1 (High Utilization, Poor History)",False
303,2,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,2,"S3 (Low Utilization, Strong History)",False
303,3,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
303,4,2,"S3 (Low Utilization, Strong History)",0,Decrease Limit,-3,1,"S2 (Moderate Utilization, Stable History)",False
303,5,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
303,6,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
303,7,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
303,8,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
303,9,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
303,10,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
303,11,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
303,12,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,3,S4 (Default),True
304,0,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,0,"S1 (High Utilization, Poor History)",False
304,1,0,"S1 (High Utilization, Poor History)",1,Keep Limit,-5,0,"S1 (High Utilization, Poor History)",False
304,2,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,0,"S1 (High Utilization, Poor History)",False
304,3,0,"S1 (High Utilization, Poor History)",2,Increase Limit,-15,3,S4 (Default),True
305,0,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
305,1,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
305,2,2,"S3 (Low Utilization, Strong History)",0,Decrease Limit,-3,0,"S1 (High Utilization, Poor History)",False
305,3,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,0,"S1 (High Utilization, Poor History)",False
305,4,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,3,S4 (Default),True
306,0,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
306,1,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,2,"S3 (Low Utilization, Strong History)",False
306,2,2,"S3 (Low Utilization, Strong History)",0,Decrease Limit,-3,3,S4 (Default),True
307,0,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
307,1,2,"S3 (Low Utilization, Strong History)",0,Decrease Limit,-3,1,"S2 (Moderate Utilization, Stable History)",False
307,2,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
307,3,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
307,4,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
307,5,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,1,"S2 (Moderate Utilization, Stable History)",False
307,6,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,1,"S2 (Moderate Utilization, Stable History)",False
307,7,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,1,"S2 (Moderate Utilization, Stable History)",False
307,8,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,1,"S2 (Moderate Utilization, Stable History)",False
307,9,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,2,"S3 (Low Utilization, Strong History)",False
307,10,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
307,11,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,2,"S3 (Low Utilization, Strong History)",False
307,12,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
307,13,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
307,14,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
307,15,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
307,16,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
307,17,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
307,18,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
307,19,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
307,20,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,0,"S1 (High Utilization, Poor History)",False
307,21,0,"S1 (High Utilization, Poor History)",0,Decrease Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
307,22,1,"S2 (Moderate Utilization, Stable History)",0,Decrease Limit,-1,2,"S3 (Low Utilization, Strong History)",False
307,23,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",True
308,0,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,2,"S3 (Low Utilization, Strong History)",False
308,1,2,"S3 (Low Utilization, Strong History)",0,Decrease Limit,-3,2,"S3 (Low Utilization, Strong History)",False
308,2,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
308,3,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,2,"S3 (Low Utilization, Strong History)",False
308,4,2,"S3 (Low Utilization, Strong History)",0,Decrease Limit,-3,1,"S2 (Moderate Utilization, Stable History)",False
308,5,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,2,"S3 (Low Utilization, Strong History)",False
308,6,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,1,"S2 (Moderate Utilization, Stable History)",False
308,7,1,"S2 (Moderate Utilization, Stable History)",2,Increase Limit,4,2,"S3 (Low Utilization, Strong History)",False
308,8,2,"S3 (Low Utilization, Strong History)",2,Increase Limit,6,2,"S3 (Low Utilization, Strong History)",False
308,9,2,"S3 (Low Utilization, Strong History)",1,Keep Limit,3,1,"S2 (Moderate Utilization, Stable History)",False
308,10,1,"S2 (Moderate Utilization, Stable History)",1,Keep Limit,2,0,"S1 (High Utilization, Poor History)",False
308,11,0,"S1 (High Utilization, Poor History)",1,Keep Limit,-5,0,"S1 (High Utilization, Poor History)",False
